credit_card_number,ipv4           ,state
568651552958      ,192.168.97.177 ,OK
575494855811      ,192.168.47.11  ,NH
675939992318      ,192.168.109.110,MO
561339818289      ,172.31.222.63  ,MN
5306505845385739  ,10.46.122.126  ,WY
5374509231164374  ,172.18.5.160   ,MO
30363220046300    ,172.19.191.238 ,OR
30385978027653    ,10.44.165.30   ,OK
676196010968      ,172.18.22.207  ,MT
30201059661783    ,172.17.111.108 ,ME
2223922829074394  ,10.15.98.37    ,WV
676359843452      ,172.25.55.2    ,DE
30235797919574    ,192.168.181.14 ,UT
676288101113      ,10.220.213.177 ,MT
2221183542736866  ,192.168.59.101 ,AR
566244657367      ,172.21.221.185 ,MT
30321210766055    ,192.168.162.146,AK
675916230658      ,10.52.195.249  ,ID
5311197071547571  ,172.20.46.17   ,NH
30256553010838    ,172.25.220.167 ,RI
676277704851      ,192.168.183.107,CO
676140631257      ,172.22.63.143  ,CA
30300074539220    ,10.132.106.159 ,OH
60474178476       ,192.168.17.251 ,MA
5333417914169894  ,192.168.162.223,OR
676155601393      ,10.51.170.23   ,DC
676285622707      ,172.26.163.68  ,MT
567050586914      ,192.168.138.231,AL
630453143483      ,192.168.219.195,NJ
639036787674      ,10.195.33.150  ,AL
5328601455344621  ,192.168.243.234,AL
60473892515       ,192.168.199.37 ,DE
639047944918      ,192.168.12.126 ,NV
30273087684863    ,172.21.229.44  ,DC
30377305120947    ,10.42.255.158  ,NV
676243662530      ,192.168.70.97  ,CT
30310060458608    ,10.213.253.163 ,MT
639085897044      ,192.168.223.187,IL
675983017525      ,192.168.158.206,AK
5318021028660886  ,172.30.61.210  ,NC
676233763066      ,10.229.210.249 ,SD
675979500377      ,172.20.185.33  ,DE
30374583079127    ,10.185.11.75   ,GA
5340105986166564  ,10.131.48.251  ,IN
5321222883058175  ,192.168.101.154,ND
639072866374      ,10.39.63.189   ,MN
30365736082968    ,172.26.202.127 ,MI
5330309688885784  ,172.27.96.109  ,ND
2221847425747428  ,192.168.177.168,MT
676137006083      ,172.17.161.236 ,NJ
676256031573      ,192.168.190.154,GA
639051783905      ,192.168.85.246 ,OH
2227850848440104  ,192.168.63.116 ,HI
561482581403      ,192.168.194.118,WI
630443294743      ,10.194.114.157 ,CT
572193673710      ,192.168.170.52 ,MA
676184068127      ,10.161.124.196 ,SD
676137833437      ,172.26.210.8   ,DE
30326241072613    ,192.168.204.226,IA
676377638074      ,172.31.17.243  ,VT
2225026061382925  ,10.46.90.190   ,SC
676158126026      ,192.168.221.69 ,IA
571691389555      ,172.21.0.217   ,AL
585048206684      ,172.19.192.243 ,OK
639093033723      ,192.168.33.187 ,WI
30225074894525    ,172.20.196.208 ,AZ
676194709512      ,172.23.80.158  ,IN
639098951945      ,10.34.197.123  ,CA
30334747222112    ,192.168.176.57 ,MT
571448164699      ,192.168.168.241,MS
2229901418347282  ,10.40.118.156  ,TN
563905573140      ,10.58.181.223  ,PA
675907985997      ,192.168.106.201,ME
586921548218      ,192.168.175.225,MA
5328504622046089  ,10.217.122.117 ,IA
588146636745      ,172.19.73.25   ,WI
30366217991958    ,10.2.244.11    ,SD
30269204753490    ,10.58.245.12   ,ID
586081848044      ,192.168.227.44 ,NH
5335802833862406  ,192.168.129.103,WV
60498984891       ,192.168.181.23 ,CO
639043340137      ,172.25.88.162  ,IL
639049197788      ,10.147.147.171 ,WY
2229402518673677  ,172.27.131.181 ,NE
639056237048      ,172.23.80.97   ,TN
676243060602      ,10.155.156.46  ,NE
564381125967      ,172.28.210.243 ,WI
630494155611      ,10.100.12.135  ,IA
30243532950821    ,192.168.128.214,NY
564712396576      ,192.168.113.254,ND
585246975668      ,10.48.222.147  ,TX
30244031833997    ,172.29.34.251  ,DE
30258043969359    ,192.168.210.148,TN
676178599608      ,172.18.120.226 ,WI
587592308551      ,10.106.199.102 ,AR
588681561266      ,172.18.55.8    ,KS
60461144960       ,172.17.249.147 ,OR
60453652475       ,172.26.6.105   ,MA
2223532290167989  ,192.168.146.11 ,PA
2223839816547762  ,172.28.153.183 ,MS
2227290915854913  ,10.212.120.154 ,NJ
565802907693      ,10.100.39.151  ,WV
60474301052       ,192.168.71.111 ,SD
676390781901      ,172.26.184.160 ,SC
60422543862       ,172.23.199.163 ,WI
5354949311586555  ,172.16.40.11   ,NH
30346494520076    ,172.30.147.161 ,ID
676362387430      ,10.97.233.136  ,NM
569060479122      ,192.168.198.12 ,UT
60470067087       ,172.29.202.66  ,AK
676377008161      ,172.24.200.234 ,SC
60470060686       ,172.29.179.146 ,VA
30386980274754    ,192.168.151.179,MN
5378126704642707  ,10.118.242.90  ,VA
2221721869382275  ,192.168.83.119 ,WA
639088770974      ,192.168.7.225  ,MI
2229371020747842  ,172.29.124.242 ,HI
575949707161      ,10.29.71.223   ,SC
60416509978       ,10.116.180.109 ,IL
2225655307430567  ,192.168.212.54 ,MN
639067059183      ,10.75.160.63   ,IA
630415721996      ,172.24.63.56   ,RI
630433979915      ,10.171.106.60  ,MS
2229701617080548  ,10.117.225.135 ,WI
5351172897081429  ,172.16.234.201 ,SD
630442509869      ,192.168.54.142 ,IA
5365834149885964  ,172.19.55.171  ,MS
639007125524      ,10.7.126.254   ,NY
5358234619157375  ,192.168.75.182 ,SD
675917288747      ,10.114.51.53   ,VT
586231823558      ,10.68.168.172  ,LA
575099791924      ,192.168.106.71 ,WI
30269122254852    ,10.247.179.220 ,CO
30210299395169    ,10.160.20.22   ,MA
639021717058      ,10.148.148.213 ,MI
2223623399643358  ,192.168.30.78  ,LA
675991327098      ,172.16.122.103 ,NM
30359013094101    ,172.25.74.62   ,IN
676285831654      ,192.168.132.170,MN
5362683594398244  ,10.189.82.249  ,MT
580854833069      ,10.163.240.34  ,OH
676346174136      ,172.25.198.56  ,MD
676340969945      ,192.168.227.226,CO
579992723620      ,172.24.175.26  ,MI
630442413252      ,172.31.118.38  ,NJ
30281757730767    ,192.168.143.207,CO
676397186419      ,10.101.129.109 ,PA
30385468678007    ,192.168.71.136 ,SC
60424035883       ,192.168.191.46 ,HI
676371399798      ,172.18.118.108 ,MD
580861379635      ,192.168.116.221,OK
676234065172      ,192.168.156.119,HI
581413325530      ,10.186.2.76    ,DE
2223126293102687  ,172.24.45.251  ,OR
676217251393      ,192.168.32.28  ,OH
30260853560948    ,192.168.164.187,NY
30220184055455    ,192.168.125.240,LA
2225838225376258  ,192.168.52.67  ,NY
30345839805788    ,172.26.239.93  ,ID
675915320229      ,10.20.230.26   ,NC
574002052078      ,172.21.73.189  ,HI
676230561877      ,172.27.33.198  ,AK
630447111984      ,192.168.201.36 ,FL
675917732520      ,192.168.253.202,MA
561103976628      ,172.30.90.123  ,TN
60473253775       ,172.26.68.112  ,NJ
30376997495369    ,10.220.67.112  ,IN
572919112431      ,172.16.173.206 ,NJ
578343048075      ,10.255.241.221 ,NV
5344818427853865  ,172.28.76.61   ,MD
676207180123      ,172.27.84.85   ,CT
566390697118      ,192.168.198.144,MS
30323387863194    ,172.25.197.121 ,CO
676369042046      ,10.151.120.24  ,NV
30387999965903    ,192.168.52.63  ,NC
30300121576928    ,172.16.96.200  ,NC
2225869069228594  ,192.168.80.48  ,MT
2226534351113909  ,172.23.178.109 ,HI
30208005685428    ,172.21.22.4    ,NE
676290767182      ,192.168.33.203 ,AK
587138635673      ,192.168.17.1   ,AZ
570569222500      ,172.30.174.20  ,MN
676257076387      ,10.186.162.70  ,NH
630450184530      ,10.209.102.172 ,TN
574533810903      ,10.241.171.107 ,NJ
5322992551226499  ,172.27.110.247 ,AK
630431174196      ,192.168.4.52   ,MS
2225291948575535  ,10.39.172.21   ,GA
30234773445217    ,172.26.70.201  ,IA
676374576756      ,192.168.229.20 ,TN
639039801548      ,172.18.6.252   ,MD
589147783460      ,10.213.239.16  ,FL
30378607027483    ,172.29.161.101 ,NM
676285296742      ,172.18.125.148 ,MD
30332780049400    ,10.36.242.245  ,NH
2228046993029847  ,172.24.8.146   ,ID
676233688370      ,10.201.155.108 ,KS
5315275704350690  ,172.16.43.27   ,KY
30242676567342    ,172.26.189.28  ,DC
60403949914       ,10.77.36.2     ,CT
568860970611      ,192.168.224.87 ,KS
30293000342886    ,10.10.84.182   ,VA
30229369134951    ,192.168.2.202  ,NC
5382937459741815  ,192.168.75.238 ,WA
2226536869916624  ,10.110.88.55   ,MA
30318433304771    ,172.25.34.8    ,CT
60427422443       ,10.32.146.76   ,NV
565737070849      ,10.53.121.149  ,MI
676356362795      ,10.20.79.237   ,IN
30228686339400    ,192.168.41.36  ,ND
630432126138      ,10.151.53.120  ,SC
565795316191      ,10.73.118.72   ,TN
30239392321475    ,192.168.126.41 ,WY
676356270998      ,10.58.192.231  ,SD
60439463948       ,192.168.191.36 ,MD
30352171808230    ,192.168.234.9  ,LA
630425925140      ,192.168.10.68  ,NV
581654672145      ,192.168.87.144 ,DC
676138885618      ,172.22.45.2    ,CO
587687099446      ,192.168.195.3  ,MS
630432497166      ,10.6.138.74    ,ME
5343921815506045  ,10.2.78.96     ,MO
676194579576      ,10.192.254.53  ,KS
676268946875      ,192.168.67.170 ,MO
588715165928      ,192.168.247.208,KS
676169946503      ,192.168.111.159,WI
676134034500      ,192.168.171.203,ND
5351287000468022  ,10.63.96.249   ,IN
2222433587284432  ,192.168.155.255,NC
30238915111835    ,172.19.45.119  ,DE
30228444076161    ,10.55.114.28   ,MO
676174733706      ,172.22.172.195 ,UT
2223393479440220  ,10.140.169.102 ,MD
30303403806088    ,10.229.35.229  ,MT
577708258113      ,192.168.145.199,NJ
588239159845      ,172.21.86.64   ,CO
563503071836      ,172.30.243.59  ,VA
676205414797      ,192.168.231.77 ,NV
639046959289      ,10.211.185.11  ,SD
30388649906867    ,172.24.244.212 ,MD
676378196437      ,10.141.191.134 ,MT
676185843338      ,10.104.213.158 ,AL
30285971419990    ,10.22.126.52   ,CT
30375287510333    ,172.19.87.178  ,AL
639015652949      ,192.168.9.11   ,DE
676164711076      ,192.168.251.194,MA
30232368292481    ,192.168.137.211,OR
2228427954929342  ,10.230.88.242  ,AR
577098569269      ,192.168.53.241 ,MI
60474925454       ,172.26.101.65  ,MI
30396284719438    ,172.21.177.131 ,UT
30250176371222    ,192.168.53.149 ,FL
565699746816      ,192.168.105.60 ,NV
639033430740      ,172.29.220.122 ,CO
676294781924      ,10.137.26.15   ,UT
60412041901       ,192.168.253.2  ,MD
5319994113418056  ,10.156.228.108 ,OH
2225345629012265  ,172.27.243.245 ,DE
30299084266628    ,192.168.80.198 ,IL
676232638830      ,172.17.52.108  ,WY
676135256375      ,192.168.5.38   ,ND
60431065402       ,10.15.152.145  ,FL
30218265566622    ,192.168.138.198,WV
5355218199645589  ,192.168.100.198,OH
30347840339856    ,10.16.138.18   ,NE
60400260356       ,192.168.94.54  ,IL
30303858861075    ,172.30.10.1    ,VA
567247953464      ,10.16.96.244   ,IA
2223846900415194  ,10.56.161.120  ,TN
630499953960      ,10.19.106.126  ,TX
5369052114681666  ,192.168.212.219,ND
586051249439      ,10.74.143.179  ,IL
5314416657491989  ,172.22.57.145  ,ID
30382598161681    ,192.168.118.40 ,NH
2228363557798950  ,192.168.153.212,MO
30377885355004    ,10.42.21.87    ,MA
2227613591450682  ,192.168.116.223,RI
581946313730      ,192.168.108.21 ,AR
5374830057001411  ,192.168.59.210 ,NV
676123871508      ,10.178.217.165 ,SC
676165583870      ,172.19.225.83  ,AK
675912976031      ,172.27.18.218  ,WY
30311843181665    ,10.113.179.107 ,GA
579677725809      ,10.1.24.134    ,MI
630497293492      ,192.168.31.52  ,WY
30240563177308    ,192.168.236.75 ,LA
2223157519465368  ,192.168.169.86 ,OK
2222894582356311  ,10.207.178.109 ,ND
676244425473      ,192.168.238.3  ,NM
676323709524      ,10.28.72.37    ,MN
675910196673      ,192.168.200.207,WV
675934257022      ,172.28.44.81   ,NJ
676397631224      ,192.168.234.189,MI
2222697801054678  ,10.118.8.213   ,MS
577584768144      ,172.24.29.78   ,NC
30295804562932    ,172.30.109.66  ,IA
676305646165      ,10.175.135.244 ,NM
566733435820      ,10.41.189.248  ,ME
2227721389743331  ,192.168.145.48 ,MT
60424308579       ,10.147.146.204 ,VT
2226233769188203  ,192.168.80.20  ,OH
676280507135      ,192.168.167.255,NM
30335890362019    ,192.168.229.118,ND
639029935579      ,172.22.180.70  ,AL
676248740034      ,10.173.194.184 ,WY
5331814967188049  ,172.18.37.33   ,MT
2222045642063328  ,10.244.16.91   ,UT
630433716564      ,10.138.119.86  ,UT
2227351247272727  ,192.168.247.218,MA
579193521799      ,172.22.216.135 ,NM
5343804549646966  ,10.129.165.20  ,SD
676342924047      ,192.168.202.238,GA
579338482352      ,172.16.81.215  ,NV
676201645592      ,172.30.220.27  ,MA
30361818633844    ,172.29.119.160 ,NC
587000149522      ,172.29.198.201 ,SC
675944838381      ,10.116.208.210 ,MI
576084492692      ,192.168.4.14   ,OR
2222788807360126  ,172.19.88.27   ,ND
676363989481      ,192.168.87.114 ,MN
5303273322508694  ,192.168.95.198 ,ND
30215748436274    ,10.225.205.147 ,MA
2223999838996460  ,10.13.59.111   ,CO
60410965150       ,172.18.179.159 ,CO
676299751955      ,192.168.96.228 ,WV
676233390696      ,10.144.214.145 ,TN
30285386333554    ,172.22.17.142  ,RI
30331297569918    ,172.24.52.145  ,ME
675910961019      ,172.29.66.221  ,WA
676371429793      ,192.168.17.249 ,PA
571508162278      ,172.27.43.13   ,KY
676361517920      ,172.30.148.146 ,CA
675929890043      ,192.168.15.200 ,MI
2222161614575700  ,172.29.101.22  ,ID
639013936807      ,10.113.212.164 ,CO
30265446321344    ,172.26.23.0    ,KY
30372850342434    ,172.18.128.114 ,VA
676290614665      ,192.168.191.6  ,SC
639068225692      ,192.168.187.197,NM
5368765126161192  ,172.20.230.235 ,IA
630453989174      ,10.151.156.5   ,MO
568054421728      ,172.23.58.156  ,WA
630492042175      ,10.183.184.32  ,VT
30375239007479    ,10.12.187.117  ,VA
30319185001441    ,192.168.71.212 ,WV
30327576952445    ,192.168.38.149 ,CA
5383820713845672  ,192.168.104.104,WI
2227118288971578  ,192.168.61.72  ,KY
5358594346247744  ,192.168.254.45 ,MD
2224416912788209  ,10.244.160.99  ,IA
676301659725      ,192.168.91.106 ,MI
676308464467      ,10.187.182.189 ,NH
5342045866651277  ,192.168.153.15 ,VA
588278512961      ,192.168.188.123,TN
30379608766194    ,10.108.225.78  ,KY
5394374193831817  ,192.168.35.124 ,GA
2224649203249628  ,172.16.191.183 ,WA
676300399299      ,172.16.247.27  ,ME
5332521583237980  ,172.21.204.245 ,OH
583576122175      ,192.168.82.151 ,KS
639046137357      ,192.168.112.201,DC
2223327943680664  ,172.17.74.20   ,IN
676351826075      ,192.168.161.195,IA
675953067922      ,172.25.1.138   ,ND
30241794851570    ,10.45.167.217  ,IN
574830913202      ,10.7.162.23    ,CO
676302620924      ,172.24.74.168  ,AZ
589102520808      ,10.96.227.228  ,GA
639010825110      ,172.16.197.124 ,ND
30370927890112    ,192.168.102.17 ,MS
582460579367      ,192.168.108.68 ,MO
30352695719202    ,10.31.9.0      ,PA
639014056670      ,10.147.173.66  ,CO
5355981456542969  ,192.168.227.23 ,NY
2227289200141804  ,192.168.17.194 ,ND
676157507903      ,10.239.66.156  ,NE
5337862324943220  ,192.168.26.231 ,WV
2227972629074470  ,192.168.36.136 ,NV
60447842604       ,192.168.65.33  ,GA
2226592346414089  ,172.22.147.66  ,NM
2223218239797280  ,172.24.10.5    ,NH
566213837503      ,172.31.87.15   ,NM
676177406227      ,172.21.147.52  ,CO
563851523669      ,192.168.201.43 ,NV
676250267843      ,10.187.96.26   ,CO
30340765093087    ,10.69.9.246    ,HI
676143428511      ,172.16.241.147 ,ND
639037407520      ,172.30.44.121  ,AK
676221332924      ,172.23.82.142  ,ID
5382725893122522  ,192.168.190.122,AZ
676267885264      ,172.16.235.61  ,MA
30291453988155    ,10.223.169.187 ,OK
639064038206      ,172.18.98.67   ,NJ
30307006336997    ,192.168.245.235,FL
630460351921      ,172.23.221.28  ,ID
676131325638      ,192.168.172.232,AL
5395476104204361  ,192.168.197.42 ,AK
5356170170247357  ,192.168.65.106 ,CA
676152369077      ,192.168.161.158,MD
676194999915      ,192.168.245.237,NY
5345454794885691  ,172.28.158.144 ,TN
30285741812508    ,10.28.77.19    ,ID
562310773840      ,10.103.121.91  ,WV
676251507106      ,172.18.147.233 ,NH
676232635158      ,172.18.187.171 ,LA
675974804519      ,192.168.46.188 ,NJ
30368518679639    ,172.19.108.204 ,IN
630432524217      ,10.123.81.229  ,IA
5317899857449203  ,192.168.197.224,GA
578725451186      ,172.31.126.50  ,NH
675982848797      ,172.16.234.77  ,MA
5326655513046570  ,172.31.22.66   ,UT
584999344206      ,172.17.82.87   ,SC
30242345880308    ,172.25.51.212  ,TN
639099113370      ,172.18.205.45  ,IL
5387757258665360  ,10.252.154.70  ,FL
676199308104      ,10.0.74.218    ,UT
30385267621331    ,192.168.183.71 ,PA
570396004626      ,172.29.230.168 ,ID
2221775745740254  ,10.205.234.241 ,AL
30252160920915    ,192.168.7.116  ,OK
630421560966      ,172.16.61.48   ,ID
589349226854      ,172.16.228.113 ,NE
60420164703       ,192.168.245.228,KS
5322720503088356  ,10.232.15.114  ,OK
630495177374      ,10.28.207.50   ,WY
562192934809      ,10.219.70.35   ,OR
675985192672      ,172.30.153.179 ,PA
630402119725      ,192.168.140.136,CT
565666054616      ,10.120.71.255  ,KY
2224065675527260  ,10.136.14.33   ,MO
576260698443      ,192.168.214.133,CT
562532526018      ,172.20.52.21   ,IN
630464209034      ,192.168.3.76   ,OR
630409962135      ,192.168.148.165,ME
630475321125      ,10.102.40.40   ,MI
30225834902865    ,10.127.71.194  ,ID
639078016925      ,172.30.187.210 ,TN
30378407089022    ,10.51.252.249  ,NV
2228262949795601  ,192.168.111.88 ,AL
30341357501420    ,172.25.212.39  ,UT
630436070035      ,172.17.159.226 ,NC
30281204351613    ,172.16.74.164  ,OR
5307499104961530  ,10.16.111.111  ,PA
639099537206      ,10.216.103.136 ,VT
30329703131539    ,172.18.211.57  ,TX
2222142511441014  ,172.23.232.204 ,MI
569877177133      ,10.125.187.201 ,AL
5394807740082939  ,172.19.88.15   ,RI
577575580052      ,172.24.160.150 ,KS
2228684801958938  ,192.168.95.65  ,SD
30343575070048    ,10.124.120.33  ,AL
30380128899960    ,172.18.214.21  ,OR
630442811901      ,192.168.55.203 ,FL
60495747937       ,192.168.227.232,UT
30347547560309    ,192.168.143.214,ID
5300165599887665  ,172.27.235.207 ,HI
5377103799439274  ,10.112.111.174 ,FL
2221939193810395  ,172.24.69.124  ,NV
30329828569571    ,192.168.81.46  ,WY
676360800970      ,172.23.52.20   ,AK
676153846495      ,172.20.254.127 ,TN
30287411355420    ,10.133.68.120  ,WI
30324750742486    ,10.88.226.48   ,WA
2225280274978991  ,172.30.198.137 ,WI
30314197371841    ,192.168.162.149,LA
675953614285      ,10.162.201.215 ,AK
676312019034      ,192.168.70.10  ,OR
676308488474      ,172.19.114.134 ,MO
2227151442115246  ,192.168.255.239,MD
30255584963775    ,10.139.203.2   ,MI
676228197726      ,172.17.226.119 ,WI
2221344715048139  ,192.168.152.185,WI
30313878351858    ,192.168.192.183,OR
639066375218      ,192.168.135.72 ,MS
676271461672      ,192.168.34.141 ,MD
676182389715      ,192.168.118.95 ,MD
676123396175      ,192.168.128.116,ND
30366583457436    ,192.168.203.59 ,OH
639058198842      ,10.87.141.18   ,WI
675974126699      ,192.168.30.80  ,NY
30362375840517    ,10.170.129.24  ,TN
30211872255119    ,172.21.96.62   ,NJ
30252642463179    ,172.29.10.86   ,AK
676163683573      ,10.168.126.229 ,ND
675987794632      ,10.43.10.85    ,CA
5372747848576075  ,172.25.38.202  ,NV
630408848335      ,10.4.231.35    ,DE
639038977885      ,192.168.63.78  ,NE
2228920752079401  ,10.33.217.52   ,WI
5336099402075481  ,10.119.124.212 ,AZ
563959742732      ,10.210.150.108 ,OK
639038274549      ,10.125.151.181 ,TX
5328330272900809  ,10.59.170.146  ,KY
570196162079      ,192.168.173.252,SD
30233431997072    ,192.168.15.226 ,TN
30276284700770    ,192.168.16.239 ,AR
675926936450      ,10.157.206.11  ,NV
676207138360      ,172.25.113.226 ,DC
639059724059      ,10.145.32.251  ,AL
565325480012      ,172.21.233.208 ,NJ
5313196161930950  ,172.23.24.96   ,NM
